word1,word2,n,unique_ids,unique_authors
sami88,csv,1,1,1
sample,dates,1,1,1
sample,feature,1,1,1
samples,mossdimensions.csv,1,1,1
samples.csv,data,1,1,1
sampling,effort.csv,1,1,1
sampling,information,1,1,1
sampling,sites.csv,1,1,1
san,pasqual,1,1,1
sancruz50cm1,tfw,1,1,1
sancruz50cm1,tif,1,1,1
sancruz50cm1,tif.aux.xml,1,1,1
sancruz50cm1,tif.ovr,1,1,1
santa,cruz,1,1,1
sap,y4,1,1,1
sapflow,gal.csv,1,1,1
sapflow,imn.csv,1,1,1
sapflow,larix,1,1,1
sapflow,low,1,1,1
sapflow,net,1,1,1
sapwood,thickness,1,1,1
sar,dates,1,1,1
saturated,photosynthesis,1,1,1
sbe09,hdr,1,1,1
sbe25,hdr,1,1,1
sbe37,sn10522,1,1,1
sbe37,sn10523,1,1,1
sbe37,sn10524,1,1,1
sbe37,sn10525,1,1,1
sbe37,sn10529,1,1,1
sbe37,sn12921,1,1,1
sbe37,sn12923,1,1,1
sbe37,sn12924,1,1,1
sbe37,sn12925,1,1,1
sbe37,sn12927,1,1,1
sbe37,sn3380,1,1,1
sbe37,sn3441,1,1,1
sbe37,sn6278,1,1,1
sbe37,sn6279,1,1,1
sbe37,sn6280,1,1,1
sbe37,sn6282,1,1,1
sbe37,sn6309,1,1,1
sbe56,sn2355,1,1,1
sbe56,sn2357,1,1,1
sbe56,sn2362,1,1,1
sbe56,sn2365,1,1,1
sbe56,sn2371,1,1,1
sbe56,sn2373,1,1,1
sbe56,sn2378,1,1,1
sbe56,sn2379,1,1,1
sbe56,sn2381,1,1,1
sbe56,sn2418,1,1,1
sbe56,sn2420,1,1,1
sbe56,sn2421,1,1,1
sbe56,sn2422,1,1,1
sbe56,sn2423,1,1,1
sbe56,sn2425,1,1,1
sbe56,sn2426,1,1,1
sbe56,sn2427,1,1,1
sbe56,sn2428,1,1,1
sbe56,sn2429,1,1,1
sbe56,sn2430,1,1,1
sbe56,sn2432,1,1,1
sbe56,sn2433,1,1,1
sbe56,sn2434,1,1,1
sbe56,sn2436,1,1,1
sbg,2014,1,1,1
sbi2002,2004seaiceper.csv,1,1,1
sc1,ch4,1,1,1
sc1,conductivity.csv,1,1,1
sc1,do.csv,1,1,1
sc1,ions.csv,1,1,1
sc1,light.csv,1,1,1
sc1,pressure.csv,1,1,1
sc1,temp.csv,1,1,1
sc2,ch4,1,1,1
sc2,do.csv,1,1,1
sc2,ions.csv,1,1,1
sc2,light.csv,1,1,1
sc2,pressure.csv,1,1,1
sc2,temp.csv,1,1,1
scale.csv,core,1,1,1
scale.csv,core1,1,1,1
scale.csv,core10,1,1,1
scale.csv,core11,1,1,1
scale.csv,core12,1,1,1
scale.csv,core13,1,1,1
scale.csv,core14,1,1,1
scale.csv,core15,1,1,1
scale.csv,core16,1,1,1
scale.csv,core2,1,1,1
scale.csv,core3,1,1,1
scale.csv,core4,1,1,1
scale.csv,core5,1,1,1
scale.csv,core6,1,1,1
scale.csv,core7,1,1,1
scale.csv,core8,1,1,1
scarfs,2014,1,1,1
scarfs2015,ctd1,1,1,1
scarfs2015,ctd10,1,1,1
scarfs2015,ctd100,1,1,1
scarfs2015,ctd101,1,1,1
scarfs2015,ctd102,1,1,1
scarfs2015,ctd103,1,1,1
scarfs2015,ctd104,1,1,1
scarfs2015,ctd105,1,1,1
scarfs2015,ctd106,1,1,1
scarfs2015,ctd107,1,1,1
scarfs2015,ctd108,1,1,1
scarfs2015,ctd109,1,1,1
scarfs2015,ctd11,1,1,1
scarfs2015,ctd110,1,1,1
scarfs2015,ctd111,1,1,1
scarfs2015,ctd112,1,1,1
scarfs2015,ctd113,1,1,1
scarfs2015,ctd114,1,1,1
scarfs2015,ctd115,1,1,1
scarfs2015,ctd116,1,1,1
scarfs2015,ctd117,1,1,1
scarfs2015,ctd118,1,1,1
scarfs2015,ctd119,1,1,1
scarfs2015,ctd12,1,1,1
scarfs2015,ctd120,1,1,1
scarfs2015,ctd121,1,1,1
scarfs2015,ctd122,1,1,1
scarfs2015,ctd123,1,1,1
scarfs2015,ctd124,1,1,1
scarfs2015,ctd125,1,1,1
scarfs2015,ctd126,1,1,1
scarfs2015,ctd127,1,1,1
scarfs2015,ctd128,1,1,1
scarfs2015,ctd129,1,1,1
scarfs2015,ctd13,1,1,1
scarfs2015,ctd130,1,1,1
scarfs2015,ctd131,1,1,1
scarfs2015,ctd132,1,1,1
scarfs2015,ctd133,1,1,1
scarfs2015,ctd134,1,1,1
scarfs2015,ctd135,1,1,1
scarfs2015,ctd136,1,1,1
scarfs2015,ctd137,1,1,1
scarfs2015,ctd138,1,1,1
scarfs2015,ctd139,1,1,1
scarfs2015,ctd14,1,1,1
scarfs2015,ctd140,1,1,1
scarfs2015,ctd141,1,1,1
scarfs2015,ctd142,1,1,1
scarfs2015,ctd143,1,1,1
scarfs2015,ctd144,1,1,1
scarfs2015,ctd145,1,1,1
scarfs2015,ctd146,1,1,1
scarfs2015,ctd147,1,1,1
scarfs2015,ctd148,1,1,1
scarfs2015,ctd149,1,1,1
scarfs2015,ctd15,1,1,1
scarfs2015,ctd150,1,1,1
scarfs2015,ctd151,1,1,1
scarfs2015,ctd152,1,1,1
scarfs2015,ctd16,1,1,1
scarfs2015,ctd17,1,1,1
scarfs2015,ctd18,1,1,1
scarfs2015,ctd19,1,1,1
scarfs2015,ctd2,1,1,1
scarfs2015,ctd20,1,1,1
scarfs2015,ctd21,1,1,1
scarfs2015,ctd22,1,1,1
scarfs2015,ctd23,1,1,1
scarfs2015,ctd24,1,1,1
scarfs2015,ctd25,1,1,1
scarfs2015,ctd26,1,1,1
scarfs2015,ctd27,1,1,1
scarfs2015,ctd28,1,1,1
scarfs2015,ctd29,1,1,1
scarfs2015,ctd3,1,1,1
scarfs2015,ctd30,1,1,1
scarfs2015,ctd31,1,1,1
scarfs2015,ctd32,1,1,1
scarfs2015,ctd33,1,1,1
scarfs2015,ctd34,1,1,1
scarfs2015,ctd35,1,1,1
scarfs2015,ctd36,1,1,1
scarfs2015,ctd37,1,1,1
scarfs2015,ctd38,1,1,1
scarfs2015,ctd39,1,1,1
scarfs2015,ctd4,1,1,1
scarfs2015,ctd40,1,1,1
scarfs2015,ctd41,1,1,1
scarfs2015,ctd42,1,1,1
scarfs2015,ctd43,1,1,1
scarfs2015,ctd44,1,1,1
scarfs2015,ctd45,1,1,1
scarfs2015,ctd46,1,1,1
scarfs2015,ctd47,1,1,1
scarfs2015,ctd48,1,1,1
scarfs2015,ctd49,1,1,1
scarfs2015,ctd5,1,1,1
scarfs2015,ctd50,1,1,1
scarfs2015,ctd51,1,1,1
scarfs2015,ctd52,1,1,1
scarfs2015,ctd53,1,1,1
scarfs2015,ctd54,1,1,1
scarfs2015,ctd55,1,1,1
scarfs2015,ctd56,1,1,1
scarfs2015,ctd57,1,1,1
scarfs2015,ctd58,1,1,1
scarfs2015,ctd59,1,1,1
scarfs2015,ctd6,1,1,1
scarfs2015,ctd60,1,1,1
scarfs2015,ctd61,1,1,1
scarfs2015,ctd62,1,1,1
scarfs2015,ctd63,1,1,1
scarfs2015,ctd64,1,1,1
scarfs2015,ctd65,1,1,1
scarfs2015,ctd66,1,1,1
scarfs2015,ctd67,1,1,1
scarfs2015,ctd68,1,1,1
scarfs2015,ctd69,1,1,1
scarfs2015,ctd7,1,1,1
scarfs2015,ctd70,1,1,1
scarfs2015,ctd71,1,1,1
scarfs2015,ctd72,1,1,1
scarfs2015,ctd73,1,1,1
scarfs2015,ctd74,1,1,1
scarfs2015,ctd75,1,1,1
scarfs2015,ctd76,1,1,1
scarfs2015,ctd77,1,1,1
scarfs2015,ctd78,1,1,1
scarfs2015,ctd79,1,1,1
scarfs2015,ctd8,1,1,1
scarfs2015,ctd80,1,1,1
scarfs2015,ctd81,1,1,1
scarfs2015,ctd82,1,1,1
scarfs2015,ctd83,1,1,1
scarfs2015,ctd84,1,1,1
scarfs2015,ctd85,1,1,1
scarfs2015,ctd86,1,1,1
scarfs2015,ctd87,1,1,1
scarfs2015,ctd88,1,1,1
scarfs2015,ctd89,1,1,1
scarfs2015,ctd9,1,1,1
scarfs2015,ctd90,1,1,1
scarfs2015,ctd91,1,1,1
scarfs2015,ctd92,1,1,1
scarfs2015,ctd93,1,1,1
scarfs2015,ctd94,1,1,1
scarfs2015,ctd95,1,1,1
scarfs2015,ctd96,1,1,1
scarfs2015,ctd97,1,1,1
scarfs2015,ctd98,1,1,1
scarfs2015,ctd99,1,1,1
scarfs2016,ctd1,1,1,1
scarfs2016,ctd10,1,1,1
scarfs2016,ctd100,1,1,1
scarfs2016,ctd101,1,1,1
scarfs2016,ctd102,1,1,1
scarfs2016,ctd103,1,1,1
scarfs2016,ctd104,1,1,1
scarfs2016,ctd105,1,1,1
scarfs2016,ctd106,1,1,1
scarfs2016,ctd107,1,1,1
scarfs2016,ctd108,1,1,1
scarfs2016,ctd109,1,1,1
scarfs2016,ctd11,1,1,1
scarfs2016,ctd110,1,1,1
scarfs2016,ctd111,1,1,1
scarfs2016,ctd112,1,1,1
scarfs2016,ctd113,1,1,1
scarfs2016,ctd114,1,1,1
scarfs2016,ctd115,1,1,1
scarfs2016,ctd116,1,1,1
scarfs2016,ctd117,1,1,1
scarfs2016,ctd118,1,1,1
scarfs2016,ctd119,1,1,1
scarfs2016,ctd12,1,1,1
scarfs2016,ctd120,1,1,1
scarfs2016,ctd121,1,1,1
scarfs2016,ctd122,1,1,1
scarfs2016,ctd123,1,1,1
scarfs2016,ctd124,1,1,1
scarfs2016,ctd125,1,1,1
scarfs2016,ctd126,1,1,1
scarfs2016,ctd127,1,1,1
scarfs2016,ctd128,1,1,1
scarfs2016,ctd129,1,1,1
scarfs2016,ctd13,1,1,1
scarfs2016,ctd130,1,1,1
scarfs2016,ctd131,1,1,1
scarfs2016,ctd132,1,1,1
scarfs2016,ctd133,1,1,1
scarfs2016,ctd134,1,1,1
scarfs2016,ctd135,1,1,1
scarfs2016,ctd136,1,1,1
scarfs2016,ctd137,1,1,1
scarfs2016,ctd138,1,1,1
scarfs2016,ctd139,1,1,1
scarfs2016,ctd14,1,1,1
scarfs2016,ctd140,1,1,1
scarfs2016,ctd141,1,1,1
scarfs2016,ctd142,1,1,1
scarfs2016,ctd143,1,1,1
scarfs2016,ctd144,1,1,1
scarfs2016,ctd145,1,1,1
scarfs2016,ctd146,1,1,1
scarfs2016,ctd147,1,1,1
scarfs2016,ctd148,1,1,1
scarfs2016,ctd149,1,1,1
scarfs2016,ctd15,1,1,1
scarfs2016,ctd150,1,1,1
scarfs2016,ctd151,1,1,1
scarfs2016,ctd152,1,1,1
scarfs2016,ctd153,1,1,1
scarfs2016,ctd154,1,1,1
scarfs2016,ctd155,1,1,1
scarfs2016,ctd156,1,1,1
scarfs2016,ctd157,1,1,1
scarfs2016,ctd158,1,1,1
scarfs2016,ctd159,1,1,1
scarfs2016,ctd16,1,1,1
scarfs2016,ctd160,1,1,1
scarfs2016,ctd161,1,1,1
scarfs2016,ctd162,1,1,1
scarfs2016,ctd163,1,1,1
scarfs2016,ctd164,1,1,1
scarfs2016,ctd165,1,1,1
scarfs2016,ctd166,1,1,1
scarfs2016,ctd167,1,1,1
scarfs2016,ctd168,1,1,1
scarfs2016,ctd169,1,1,1
scarfs2016,ctd17,1,1,1
scarfs2016,ctd170,1,1,1
scarfs2016,ctd171,1,1,1
scarfs2016,ctd172,1,1,1
scarfs2016,ctd173,1,1,1
scarfs2016,ctd174,1,1,1
scarfs2016,ctd175,1,1,1
scarfs2016,ctd176,1,1,1
scarfs2016,ctd177,1,1,1
scarfs2016,ctd178,1,1,1
scarfs2016,ctd179,1,1,1
scarfs2016,ctd18,1,1,1
scarfs2016,ctd180,1,1,1
scarfs2016,ctd181,1,1,1
scarfs2016,ctd182,1,1,1
scarfs2016,ctd183,1,1,1
scarfs2016,ctd184,1,1,1
scarfs2016,ctd185,1,1,1
scarfs2016,ctd186,1,1,1
scarfs2016,ctd187,1,1,1
scarfs2016,ctd188,1,1,1
scarfs2016,ctd189,1,1,1
scarfs2016,ctd19,1,1,1
scarfs2016,ctd190,1,1,1
scarfs2016,ctd191,1,1,1
scarfs2016,ctd192,1,1,1
scarfs2016,ctd193,1,1,1
scarfs2016,ctd194,1,1,1
scarfs2016,ctd195,1,1,1
scarfs2016,ctd196,1,1,1
scarfs2016,ctd197,1,1,1
scarfs2016,ctd198,1,1,1
scarfs2016,ctd199,1,1,1
scarfs2016,ctd2,1,1,1
scarfs2016,ctd20,1,1,1
scarfs2016,ctd200,1,1,1
scarfs2016,ctd201,1,1,1
scarfs2016,ctd202,1,1,1
scarfs2016,ctd203,1,1,1
scarfs2016,ctd204,1,1,1
scarfs2016,ctd205,1,1,1
scarfs2016,ctd206,1,1,1
scarfs2016,ctd207,1,1,1
scarfs2016,ctd208,1,1,1
scarfs2016,ctd209,1,1,1
scarfs2016,ctd21,1,1,1
scarfs2016,ctd210,1,1,1
scarfs2016,ctd211,1,1,1
scarfs2016,ctd212,1,1,1
scarfs2016,ctd213,1,1,1
scarfs2016,ctd214,1,1,1
scarfs2016,ctd215,1,1,1
scarfs2016,ctd216,1,1,1
scarfs2016,ctd217,1,1,1
scarfs2016,ctd218,1,1,1
scarfs2016,ctd219,1,1,1
scarfs2016,ctd22,1,1,1
scarfs2016,ctd220,1,1,1
scarfs2016,ctd221,1,1,1
scarfs2016,ctd222,1,1,1
scarfs2016,ctd223,1,1,1
scarfs2016,ctd224,1,1,1
scarfs2016,ctd225,1,1,1
scarfs2016,ctd226,1,1,1
scarfs2016,ctd227,1,1,1
scarfs2016,ctd228,1,1,1
scarfs2016,ctd229,1,1,1
scarfs2016,ctd23,1,1,1
scarfs2016,ctd230,1,1,1
scarfs2016,ctd231,1,1,1
scarfs2016,ctd232,1,1,1
scarfs2016,ctd233,1,1,1
scarfs2016,ctd234,1,1,1
scarfs2016,ctd235,1,1,1
scarfs2016,ctd236,1,1,1
scarfs2016,ctd237,1,1,1
scarfs2016,ctd238,1,1,1
scarfs2016,ctd239,1,1,1
scarfs2016,ctd24,1,1,1
scarfs2016,ctd240,1,1,1
scarfs2016,ctd241,1,1,1
scarfs2016,ctd242,1,1,1
scarfs2016,ctd243,1,1,1
scarfs2016,ctd244,1,1,1
scarfs2016,ctd245,1,1,1
scarfs2016,ctd246,1,1,1
scarfs2016,ctd247,1,1,1
scarfs2016,ctd248,1,1,1
scarfs2016,ctd249,1,1,1
scarfs2016,ctd25,1,1,1
scarfs2016,ctd250,1,1,1
scarfs2016,ctd251,1,1,1
scarfs2016,ctd252,1,1,1
scarfs2016,ctd253,1,1,1
scarfs2016,ctd26,1,1,1
scarfs2016,ctd27,1,1,1
scarfs2016,ctd28,1,1,1
scarfs2016,ctd29,1,1,1
scarfs2016,ctd3,1,1,1
scarfs2016,ctd30,1,1,1
scarfs2016,ctd31,1,1,1
scarfs2016,ctd32,1,1,1
scarfs2016,ctd33,1,1,1
scarfs2016,ctd34,1,1,1
scarfs2016,ctd35,1,1,1
scarfs2016,ctd36,1,1,1
scarfs2016,ctd37,1,1,1
scarfs2016,ctd38,1,1,1
scarfs2016,ctd39,1,1,1
scarfs2016,ctd4,1,1,1
scarfs2016,ctd40,1,1,1
scarfs2016,ctd41,1,1,1
scarfs2016,ctd42,1,1,1
scarfs2016,ctd43,1,1,1
scarfs2016,ctd44,1,1,1
scarfs2016,ctd45,1,1,1
scarfs2016,ctd46,1,1,1
scarfs2016,ctd47,1,1,1
scarfs2016,ctd48,1,1,1
scarfs2016,ctd49,1,1,1
scarfs2016,ctd5,1,1,1
scarfs2016,ctd50,1,1,1
scarfs2016,ctd51,1,1,1
scarfs2016,ctd52,1,1,1
scarfs2016,ctd53,1,1,1
scarfs2016,ctd54,1,1,1
scarfs2016,ctd55,1,1,1
scarfs2016,ctd56,1,1,1
scarfs2016,ctd57,1,1,1
scarfs2016,ctd58,1,1,1
scarfs2016,ctd59,1,1,1
scarfs2016,ctd6,1,1,1
scarfs2016,ctd60,1,1,1
scarfs2016,ctd61,1,1,1
scarfs2016,ctd62,1,1,1
scarfs2016,ctd63,1,1,1
scarfs2016,ctd64,1,1,1
scarfs2016,ctd65,1,1,1
scarfs2016,ctd66,1,1,1
scarfs2016,ctd67,1,1,1
scarfs2016,ctd68,1,1,1
scarfs2016,ctd69,1,1,1
scarfs2016,ctd7,1,1,1
scarfs2016,ctd70,1,1,1
scarfs2016,ctd71,1,1,1
scarfs2016,ctd72,1,1,1
scarfs2016,ctd73,1,1,1
scarfs2016,ctd74,1,1,1
scarfs2016,ctd75,1,1,1
scarfs2016,ctd76,1,1,1
scarfs2016,ctd77,1,1,1
scarfs2016,ctd78,1,1,1
scarfs2016,ctd79,1,1,1
scarfs2016,ctd8,1,1,1
scarfs2016,ctd80,1,1,1
scarfs2016,ctd81,1,1,1
scarfs2016,ctd82,1,1,1
scarfs2016,ctd83,1,1,1
scarfs2016,ctd84,1,1,1
scarfs2016,ctd85,1,1,1
scarfs2016,ctd86,1,1,1
scarfs2016,ctd87,1,1,1
scarfs2016,ctd88,1,1,1
scarfs2016,ctd89,1,1,1
scarfs2016,ctd9,1,1,1
scarfs2016,ctd90,1,1,1
scarfs2016,ctd91,1,1,1
scarfs2016,ctd92,1,1,1
scarfs2016,ctd93,1,1,1
scarfs2016,ctd94,1,1,1
scarfs2016,ctd95,1,1,1
scarfs2016,ctd96,1,1,1
scarfs2016,ctd97,1,1,1
scarfs2016,ctd98,1,1,1
scarfs2016,ctd99,1,1,1
scass,core,1,1,1
scattering,coefficients,1,1,1
scd.aon.txt,2015,1,1,1
schools,rentention2009,1,1,1
se,compaction,1,1,1
se,grn,1,1,1
se,rho,1,1,1
se,slwc,1,1,1
se,surface.nc,1,1,1
sea,snow,1,1,1
sea,water,1,1,1
seawater,observations,1,1,1
seb,1416,1,1,1
sed,id,1,1,1
sed,traps.csv,1,1,1
sediment,geochemistry.csv,1,1,1
sediment,nutrient,1,1,1
sediment,parameters,1,1,1
sediment,parameters.csv,1,1,1
sediment,porewater,1,1,1
sedna,sl.csv,1,1,1
sedna,sl1,1,1,1
sedna,sl2,1,1,1
sedna,sl3,1,1,1
sedna,sl4,1,1,1
sedna,sl5,1,1,1
sedna,sl6,1,1,1
sedna,ss.csv,1,1,1
sedna,ss1,1,1,1
sedna,ss2,1,1,1
sedna,ss3,1,1,1
sedna,ss4,1,1,1
sedna,st.csv,1,1,1
seedlingdata.csv,cones,1,1,1
seedlings,2012,1,1,1
seedpredator,cafecn,1,1,1
seedpredator,cafeeb,1,1,1
seedpredator,cwd,1,1,1
seedpredator,densiometer,1,1,1
seedpredator,percentcover,1,1,1
seedpredator,shrubs,1,1,1
seedpredator,trees,1,1,1
segmentsnumber.zip,routepoints.zip,1,1,1
selawik,thaw,1,1,1
selawik,village.csv,1,1,1
selective,count1969,1,1,1
senescence,allleaves,1,1,1
sensorinfo.txt,tidbitdepths.txt,1,1,1
sep1853,nc,1,1,1
september2009,mmwatchdata,1,1,1
sequence,file.fasta,1,1,1
sequence,metadata.txt,1,1,1
settlementtilesnormalized.csv,percentcov.csv,1,1,1
seward,peninsula,1,1,1
sexes.csv,asdn,1,1,1
sf,1,1,1,1
sf,2,1,1,1
sf009,1,1,1,1
sf009,2,1,1,1
sf014,1,1,1,1
sf014,2,1,1,1
sf014,3,1,1,1
sf6,cfcs.csv,1,1,1
shallow,fine,1,1,1
shapefile,20190830,1,1,1
shapefile.zip,fcw,1,1,1
shapefile.zip,transport,1,1,1
shear.nc,bc2procarchive,1,1,1
shear.nc,bhsprocarchive,1,1,1
shear.nc,dbo4procarchive,1,1,1
shear.nc,wt1procarchive,1,1,1
shear.nc,wt2procarchive,1,1,1
sheet,01,1,1,1
sheet1,ecosystem,1,1,1
sheet3,ecosystem,1,1,1
shelf,16,1,1,1
shorebird,resightings.csv,1,1,1
shrub,bd,1,1,1
shrub,fungi.its.classifiers,1,1,1
shrub,fungi.its.otu,1,1,1
shrub,stem,1,1,1
shrub,transpiration.csv,1,1,1
shrub,water,1,1,1
shrubmetric,alaska,1,1,1
shrubs,2018,1,1,1
shrubs,2019,1,1,1
si,cnvqc,1,1,1
si,t4,1,1,1
siberia,annui,1,1,1
siberia,densitygradient,1,1,1
siberia,larchbai,1,1,1
siberia,master,1,1,1
siberia,yakutsk,1,1,1
sidekick1,txt,1,1,1
sidekick2,txt,1,1,1
sidekick3,txt,1,1,1
sidekick4,txt,1,1,1
sikuiui2017loi.txt,sikuiui2017moss.txt,1,1,1
sikuiui2017moss.txt,sikuiui2017xrf.txt,1,1,1
sikuliaq,asgard2018,1,1,1
sikuliaq,nsfshelfbreak,1,1,1
silicate.txt,zl.txt,1,1,1
simplified.csv,beo,1,1,1
simplified.csv,bes,1,1,1
simplified.csv,ivo,1,1,1
sirwilfridlaurier2014,sediment,1,1,1
sirwilfridlaurier2016,sedimentparameters.csv,1,1,1
sirwilfridlaurier2017,sedimentparameters.csv,1,1,1
sirwilfridlaurier2018,sedimentparameters.csv,1,1,1
site,2015,1,1,1
site,2017,1,1,1
site,data,1,1,1
site,data.csv,1,1,1
site,descriptions.csv,1,1,1
site,info,1,1,1
site,information.csv,1,1,1
site,mossdimensions.csv,1,1,1
site13,eddy,1,1,1
site13,logger,1,1,1
site14,eddy,1,1,1
site14,logger,1,1,1
site15,eddy,1,1,1
site15,logger,1,1,1
site16,eddy,1,1,1
site16,logger,1,1,1
site17,eddy,1,1,1
site17,logger,1,1,1
site18,eddy,1,1,1
site18,logger,1,1,1
sitedata.csv,ss,1,1,1
sitegps.csv,drp,1,1,1
siteinfo.csv,data,1,1,1
sites,v2,1,1,1
sites.csv,kugurak,1,1,1
sites95,v1,1,1,1
sixgill,glacial,1,1,1
skq2016,surface,1,1,1
skq201612s,001,1,1,1
skq201612s,002,1,1,1
skq201612s,003,1,1,1
skq201612s,004,1,1,1
skq201612s,005,1,1,1
skq201612s,006,1,1,1
skq201612s,007,1,1,1
skq201612s,008,1,1,1
skq201612s,009,1,1,1
skq201612s,010,1,1,1
skq201612s,011,1,1,1
skq201612s,012,1,1,1
skq201612s,013,1,1,1
skq201612s,014,1,1,1
skq201612s,015,1,1,1
skq201612s,016,1,1,1
skq201612s,017,1,1,1
skq201612s,018,1,1,1
skq201612s,019,1,1,1
skq201612s,020,1,1,1
skq201612s,021,1,1,1
skq201612s,022,1,1,1
skq201612s,024,1,1,1
skq201612s,025,1,1,1
skq201612s,026,1,1,1
skq201612s,027,1,1,1
skq201612s,028,1,1,1
skq201612s,029,1,1,1
skq201612s,030,1,1,1
skq201612s,031,1,1,1
skq201612s,032,1,1,1
skq201612s,033,1,1,1
skq201612s,034,1,1,1
skq201612s,035,1,1,1
skq201612s,036,1,1,1
skq201612s,037,1,1,1
skq201612s,038,1,1,1
skq201612s,039,1,1,1
skq201612s,040,1,1,1
skq201612s,041,1,1,1
skq201612s,042,1,1,1
skq201612s,043,1,1,1
skq201612s,044,1,1,1
skq201612s,045,1,1,1
skq201612s,046,1,1,1
skq201612s,047,1,1,1
skq201612s,048,1,1,1
skq201612s,049,1,1,1
skq201612s,050,1,1,1
skq201612s,051,1,1,1
skq201612s,052,1,1,1
skq201612s,053,1,1,1
skq201612s,054,1,1,1
skq201612s,055,1,1,1
skq201612s,056,1,1,1
skq201612s,057,1,1,1
skq201612s,058,1,1,1
skq201612s,059,1,1,1
skq201612s,060,1,1,1
skq201612s,061,1,1,1
skq201612s,062,1,1,1
skq201612s,063,1,1,1
skq201612s,064,1,1,1
skq201612s,065,1,1,1
skq201612s,066,1,1,1
skq201612s,067,1,1,1
skq201612s,068,1,1,1
skq201612s,069,1,1,1
skq201612s,070,1,1,1
skq201612s,071,1,1,1
skq201612s,072,1,1,1
skq201612s,073,1,1,1
skq201612s,074,1,1,1
skq201612s,075,1,1,1
skq201612s,076,1,1,1
skq201612s,077,1,1,1
skq201612s,078,1,1,1
skq201612s,079,1,1,1
skq201612s,080,1,1,1
skq201612s,081,1,1,1
skq201612s,082,1,1,1
skq201612s,083,1,1,1
skq201612s,084,1,1,1
skq201612s,085,1,1,1
skq201612s,086,1,1,1
skq201612s,087,1,1,1
skq201612s,088,1,1,1
skq201612s,089,1,1,1
skq201612s,090,1,1,1
skq201612s,091,1,1,1
skq201612s,092,1,1,1
skq201612s,093,1,1,1
skq201612s,094,1,1,1
skq201612s,095,1,1,1
skq201612s,096,1,1,1
skq201612s,097,1,1,1
skq201612s,098,1,1,1
skq201612s,099,1,1,1
skq201612s,100,1,1,1
skq201612s,101,1,1,1
skq201612s,102,1,1,1
skq201612s,103,1,1,1
skq201612s,corrected,1,1,1
skq201612s,srfund,1,1,1
skq2017,surface,1,1,1
skq201711s,srfund,1,1,1
skq201712s,corrected,1,1,1
skq201712s,o2ar,1,1,1
sl.csv,strainrate,1,1,1
sl1,csv,1,1,1
sl1,daily,1,1,1
sl2,csv,1,1,1
sl2,daily,1,1,1
sl3,csv,1,1,1
sl3,daily,1,1,1
sl4,2016,1,1,1
sl4,csv,1,1,1
sl5,csv,1,1,1
sl6,csv,1,1,1
slie,min,1,1,1
slie,viable,1,1,1
sline1,migtk,1,1,1
sline3,migtk,1,1,1
sline5,migtk,1,1,1
slugtests.csv,fa15,1,1,1
slump.csv,selawik,1,1,1
sm07c2,perchlorate,1,1,1
smoore.xlsx,dbo,1,1,1
smtaerich1x1,b1.20100628.025425,1,1,1
smtaerich1x1,b1.20110101.000307,1,1,1
smtaerich1x1,b1.20110701.000314,1,1,1
smtaerich1x1,b1.20120101.000325,1,1,1
smtaerich1x1,b1.20120701.000318,1,1,1
smtaerich1x1,b1.20130101.000349,1,1,1
smtaerich1x1,b1.20130701.000336,1,1,1
smtaerich1x1,b1.20140101.000330,1,1,1
smtaerich1x1,b1.20140701.000332,1,1,1
smtaerich1x1,b1.20150101.000341,1,1,1
smtaerich1x1,b1.20150701.000321,1,1,1
smtaerich1x1,b1.20160101.000311,1,1,1
smtaerisummaryx1,b1.20110101.000307,1,1,1
smtaerisummaryx1,b1.20110701.000314,1,1,1
smtcapablx1,b1.20110903.000002,1,1,1
smtcapablx1,c1.20101014.000001,1,1,1
smtcapablx1,c1.20120301.000001,1,1,1
smtcapablx1,c1.20130201.000001,1,1,1
smtcapablx1,c1.20140608.235829,1,1,1
smtcapablx1,c1.20150709.000302,1,1,1
smtcapablx1,c1.20161118.000037,1,1,1
smtcapablx1,c1.20170101.000048,1,1,1
smtcapablx1,c1.20170120.000045,1,1,1
smtcapablx1,c1.20180303.000104,1,1,1
smtmet.qc,20110615.032900,1,1,1
smtmet.qc,20130101.000000,1,1,1
smtmmcrmomx1,b1.20100601.000000,1,1,1
smtmmcrmomx1,b1.20110101.000000,1,1,1
smtmmcrmomx1,b1.20120409.000000,1,1,1
smtmmcrmomx1,b1.20130101.000000,1,1,1
smtmmcrmomx1,b1.20140101.000000,1,1,1
smtmmcrmomx1,b1.20150101.000000,1,1,1
smtmmcrmomx1,b1.20160101.000000,1,1,1
smtmmcrmomx1,b1.20170101.000000,1,1,1
smtmplpolx1,a1.20100601.000000,1,1,1
smtmplpolx1,a1.20110101.000000,1,1,1
smtmplpolx1,a1.20120101.000000,1,1,1
smtmplpolx1,a1.20130101.000000,1,1,1
smtmplpolx1,a1.20140101.000000,1,1,1
smtmplpolx1,a1.20150101.000000,1,1,1
smtmplpolx1,a1.20160101.000000,1,1,1
smtmplpolx1,a1.20170101.000000,1,1,1
smtmplpolx1,a1.20170117.000000,1,1,1
smtmplpolx1,a1.20180114.000000,1,1,1
smtmwrlosx1,a1,1,1,1
smtmwrlosx1,a1.20100713.000001,1,1,1
smtmwrlosx1,a1.20110101.000000,1,1,1
smtmwrlosx1,a1.20120101.000000,1,1,1
