word1,word2,n
scarfs2016,ctd181,1
scarfs2016,ctd182,1
scarfs2016,ctd183,1
scarfs2016,ctd184,1
scarfs2016,ctd185,1
scarfs2016,ctd186,1
scarfs2016,ctd187,1
scarfs2016,ctd188,1
scarfs2016,ctd189,1
scarfs2016,ctd19,1
scarfs2016,ctd190,1
scarfs2016,ctd191,1
scarfs2016,ctd192,1
scarfs2016,ctd193,1
scarfs2016,ctd194,1
scarfs2016,ctd195,1
scarfs2016,ctd196,1
scarfs2016,ctd197,1
scarfs2016,ctd198,1
scarfs2016,ctd199,1
scarfs2016,ctd2,1
scarfs2016,ctd20,1
scarfs2016,ctd200,1
scarfs2016,ctd201,1
scarfs2016,ctd202,1
scarfs2016,ctd203,1
scarfs2016,ctd204,1
scarfs2016,ctd205,1
scarfs2016,ctd206,1
scarfs2016,ctd207,1
scarfs2016,ctd208,1
scarfs2016,ctd209,1
scarfs2016,ctd21,1
scarfs2016,ctd210,1
scarfs2016,ctd211,1
scarfs2016,ctd212,1
scarfs2016,ctd213,1
scarfs2016,ctd214,1
scarfs2016,ctd215,1
scarfs2016,ctd216,1
scarfs2016,ctd217,1
scarfs2016,ctd218,1
scarfs2016,ctd219,1
scarfs2016,ctd22,1
scarfs2016,ctd220,1
scarfs2016,ctd221,1
scarfs2016,ctd222,1
scarfs2016,ctd223,1
scarfs2016,ctd224,1
scarfs2016,ctd225,1
scarfs2016,ctd226,1
scarfs2016,ctd227,1
scarfs2016,ctd228,1
scarfs2016,ctd229,1
scarfs2016,ctd23,1
scarfs2016,ctd230,1
scarfs2016,ctd231,1
scarfs2016,ctd232,1
scarfs2016,ctd233,1
scarfs2016,ctd234,1
scarfs2016,ctd235,1
scarfs2016,ctd236,1
scarfs2016,ctd237,1
scarfs2016,ctd238,1
scarfs2016,ctd239,1
scarfs2016,ctd24,1
scarfs2016,ctd240,1
scarfs2016,ctd241,1
scarfs2016,ctd242,1
scarfs2016,ctd243,1
scarfs2016,ctd244,1
scarfs2016,ctd245,1
scarfs2016,ctd246,1
scarfs2016,ctd247,1
scarfs2016,ctd248,1
scarfs2016,ctd249,1
scarfs2016,ctd25,1
scarfs2016,ctd250,1
scarfs2016,ctd251,1
scarfs2016,ctd252,1
scarfs2016,ctd253,1
scarfs2016,ctd26,1
scarfs2016,ctd27,1
scarfs2016,ctd28,1
scarfs2016,ctd29,1
scarfs2016,ctd3,1
scarfs2016,ctd30,1
scarfs2016,ctd31,1
scarfs2016,ctd32,1
scarfs2016,ctd33,1
scarfs2016,ctd34,1
scarfs2016,ctd35,1
scarfs2016,ctd36,1
scarfs2016,ctd37,1
scarfs2016,ctd38,1
scarfs2016,ctd39,1
scarfs2016,ctd4,1
scarfs2016,ctd40,1
scarfs2016,ctd41,1
scarfs2016,ctd42,1
scarfs2016,ctd43,1
scarfs2016,ctd44,1
scarfs2016,ctd45,1
scarfs2016,ctd46,1
scarfs2016,ctd47,1
scarfs2016,ctd48,1
scarfs2016,ctd49,1
scarfs2016,ctd5,1
scarfs2016,ctd50,1
scarfs2016,ctd51,1
scarfs2016,ctd52,1
scarfs2016,ctd53,1
scarfs2016,ctd54,1
scarfs2016,ctd55,1
scarfs2016,ctd56,1
scarfs2016,ctd57,1
scarfs2016,ctd58,1
scarfs2016,ctd59,1
scarfs2016,ctd6,1
scarfs2016,ctd60,1
scarfs2016,ctd61,1
scarfs2016,ctd62,1
scarfs2016,ctd63,1
scarfs2016,ctd64,1
scarfs2016,ctd65,1
scarfs2016,ctd66,1
scarfs2016,ctd67,1
scarfs2016,ctd68,1
scarfs2016,ctd69,1
scarfs2016,ctd7,1
scarfs2016,ctd70,1
scarfs2016,ctd71,1
scarfs2016,ctd72,1
scarfs2016,ctd73,1
scarfs2016,ctd74,1
scarfs2016,ctd75,1
scarfs2016,ctd76,1
scarfs2016,ctd77,1
scarfs2016,ctd78,1
scarfs2016,ctd79,1
scarfs2016,ctd8,1
scarfs2016,ctd80,1
scarfs2016,ctd81,1
scarfs2016,ctd82,1
scarfs2016,ctd83,1
scarfs2016,ctd84,1
scarfs2016,ctd85,1
scarfs2016,ctd86,1
scarfs2016,ctd87,1
scarfs2016,ctd88,1
scarfs2016,ctd89,1
scarfs2016,ctd9,1
scarfs2016,ctd90,1
scarfs2016,ctd91,1
scarfs2016,ctd92,1
scarfs2016,ctd93,1
scarfs2016,ctd94,1
scarfs2016,ctd95,1
scarfs2016,ctd96,1
scarfs2016,ctd97,1
scarfs2016,ctd98,1
scarfs2016,ctd99,1
scass,core,1
scattering,coefficients,1
scd.aon.txt,2015,1
schools,rentention2009,1
se,compaction,1
se,grn,1
se,rho,1
se,slwc,1
se,surface.nc,1
sea,snow,1
sea,water,1
seawater,observations,1
seb,1416,1
sed,id,1
sed,traps.csv,1
sediment,geochemistry.csv,1
sediment,nutrient,1
sediment,parameters,1
sediment,parameters.csv,1
sediment,porewater,1
sedna,sl.csv,1
sedna,sl1,1
sedna,sl2,1
sedna,sl3,1
sedna,sl4,1
sedna,sl5,1
sedna,sl6,1
sedna,ss.csv,1
sedna,ss1,1
sedna,ss2,1
sedna,ss3,1
sedna,ss4,1
sedna,st.csv,1
seedlingdata.csv,cones,1
seedlings,2012,1
seedpredator,cafecn,1
seedpredator,cafeeb,1
seedpredator,cwd,1
seedpredator,densiometer,1
seedpredator,percentcover,1
seedpredator,shrubs,1
seedpredator,trees,1
segmentsnumber.zip,routepoints.zip,1
selawik,thaw,1
selawik,village.csv,1
selective,count1969,1
senescence,allleaves,1
sensorinfo.txt,tidbitdepths.txt,1
sep1853,nc,1
september2009,mmwatchdata,1
sequence,file.fasta,1
sequence,metadata.txt,1
settlementtilesnormalized.csv,percentcov.csv,1
seward,peninsula,1
sexes.csv,asdn,1
sf,1,1
sf,2,1
sf009,1,1
sf009,2,1
sf014,1,1
sf014,2,1
sf014,3,1
sf6,cfcs.csv,1
shallow,fine,1
shapefile,20190830,1
shapefile.zip,fcw,1
shapefile.zip,transport,1
shear.nc,bc2procarchive,1
shear.nc,bhsprocarchive,1
shear.nc,dbo4procarchive,1
shear.nc,wt1procarchive,1
shear.nc,wt2procarchive,1
sheet,01,1
sheet1,ecosystem,1
sheet3,ecosystem,1
shelf,16,1
shorebird,resightings.csv,1
shrub,bd,1
shrub,fungi.its.classifiers,1
shrub,fungi.its.otu,1
shrub,stem,1
shrub,transpiration.csv,1
shrub,water,1
shrubmetric,alaska,1
shrubs,2018,1
shrubs,2019,1
si,cnvqc,1
si,t4,1
siberia,annui,1
siberia,densitygradient,1
siberia,larchbai,1
siberia,master,1
siberia,yakutsk,1
sidekick1,txt,1
sidekick2,txt,1
sidekick3,txt,1
sidekick4,txt,1
sikuiui2017loi.txt,sikuiui2017moss.txt,1
sikuiui2017moss.txt,sikuiui2017xrf.txt,1
sikuliaq,asgard2018,1
sikuliaq,nsfshelfbreak,1
silicate.txt,zl.txt,1
simplified.csv,beo,1
simplified.csv,bes,1
simplified.csv,ivo,1
sirwilfridlaurier2014,sediment,1
sirwilfridlaurier2016,sedimentparameters.csv,1
sirwilfridlaurier2017,sedimentparameters.csv,1
sirwilfridlaurier2018,sedimentparameters.csv,1
site,2015,1
site,2017,1
site,data,1
site,data.csv,1
site,descriptions.csv,1
site,info,1
site,information.csv,1
site,mossdimensions.csv,1
site13,eddy,1
site13,logger,1
site14,eddy,1
site14,logger,1
site15,eddy,1
site15,logger,1
site16,eddy,1
site16,logger,1
site17,eddy,1
site17,logger,1
site18,eddy,1
site18,logger,1
sitedata.csv,ss,1
sitegps.csv,drp,1
siteinfo.csv,data,1
sites,v2,1
sites.csv,kugurak,1
sites95,v1,1
sixgill,glacial,1
skq2016,surface,1
skq201612s,001,1
skq201612s,002,1
skq201612s,003,1
skq201612s,004,1
skq201612s,005,1
skq201612s,006,1
skq201612s,007,1
skq201612s,008,1
skq201612s,009,1
skq201612s,010,1
skq201612s,011,1
skq201612s,012,1
skq201612s,013,1
skq201612s,014,1
skq201612s,015,1
skq201612s,016,1
skq201612s,017,1
skq201612s,018,1
skq201612s,019,1
skq201612s,020,1
skq201612s,021,1
skq201612s,022,1
skq201612s,024,1
skq201612s,025,1
skq201612s,026,1
skq201612s,027,1
skq201612s,028,1
skq201612s,029,1
skq201612s,030,1
skq201612s,031,1
skq201612s,032,1
skq201612s,033,1
skq201612s,034,1
skq201612s,035,1
skq201612s,036,1
skq201612s,037,1
skq201612s,038,1
skq201612s,039,1
skq201612s,040,1
skq201612s,041,1
skq201612s,042,1
skq201612s,043,1
skq201612s,044,1
skq201612s,045,1
skq201612s,046,1
skq201612s,047,1
skq201612s,048,1
skq201612s,049,1
skq201612s,050,1
skq201612s,051,1
skq201612s,052,1
skq201612s,053,1
skq201612s,054,1
skq201612s,055,1
skq201612s,056,1
skq201612s,057,1
skq201612s,058,1
skq201612s,059,1
skq201612s,060,1
skq201612s,061,1
skq201612s,062,1
skq201612s,063,1
skq201612s,064,1
skq201612s,065,1
skq201612s,066,1
skq201612s,067,1
skq201612s,068,1
skq201612s,069,1
skq201612s,070,1
skq201612s,071,1
skq201612s,072,1
skq201612s,073,1
skq201612s,074,1
skq201612s,075,1
skq201612s,076,1
skq201612s,077,1
skq201612s,078,1
skq201612s,079,1
skq201612s,080,1
skq201612s,081,1
skq201612s,082,1
skq201612s,083,1
skq201612s,084,1
skq201612s,085,1
skq201612s,086,1
skq201612s,087,1
skq201612s,088,1
skq201612s,089,1
skq201612s,090,1
skq201612s,091,1
skq201612s,092,1
skq201612s,093,1
skq201612s,094,1
skq201612s,095,1
skq201612s,096,1
skq201612s,097,1
skq201612s,098,1
skq201612s,099,1
skq201612s,100,1
skq201612s,101,1
skq201612s,102,1
skq201612s,103,1
skq201612s,corrected,1
skq201612s,srfund,1
skq2017,surface,1
skq201711s,srfund,1
skq201712s,corrected,1
skq201712s,o2ar,1
sl.csv,strainrate,1
sl1,csv,1
sl1,daily,1
sl2,csv,1
sl2,daily,1
sl3,csv,1
sl3,daily,1
sl4,2016,1
sl4,csv,1
sl5,csv,1
sl6,csv,1
slie,min,1
slie,viable,1
sline1,migtk,1
sline3,migtk,1
sline5,migtk,1
slugtests.csv,fa15,1
slump.csv,selawik,1
sm07c2,perchlorate,1
smoore.xlsx,dbo,1
smtaerich1x1,b1.20100628.025425,1
smtaerich1x1,b1.20110101.000307,1
smtaerich1x1,b1.20110701.000314,1
smtaerich1x1,b1.20120101.000325,1
smtaerich1x1,b1.20120701.000318,1
smtaerich1x1,b1.20130101.000349,1
smtaerich1x1,b1.20130701.000336,1
smtaerich1x1,b1.20140101.000330,1
smtaerich1x1,b1.20140701.000332,1
smtaerich1x1,b1.20150101.000341,1
smtaerich1x1,b1.20150701.000321,1
smtaerich1x1,b1.20160101.000311,1
smtaerisummaryx1,b1.20110101.000307,1
smtaerisummaryx1,b1.20110701.000314,1
smtcapablx1,b1.20110903.000002,1
smtcapablx1,c1.20101014.000001,1
smtcapablx1,c1.20120301.000001,1
smtcapablx1,c1.20130201.000001,1
smtcapablx1,c1.20140608.235829,1
smtcapablx1,c1.20150709.000302,1
smtcapablx1,c1.20161118.000037,1
smtcapablx1,c1.20170101.000048,1
smtcapablx1,c1.20170120.000045,1
smtcapablx1,c1.20180303.000104,1
smtmet.qc,20110615.032900,1
smtmet.qc,20130101.000000,1
smtmmcrmomx1,b1.20100601.000000,1
smtmmcrmomx1,b1.20110101.000000,1
smtmmcrmomx1,b1.20120409.000000,1
smtmmcrmomx1,b1.20130101.000000,1
smtmmcrmomx1,b1.20140101.000000,1
smtmmcrmomx1,b1.20150101.000000,1
smtmmcrmomx1,b1.20160101.000000,1
smtmmcrmomx1,b1.20170101.000000,1
smtmplpolx1,a1.20100601.000000,1
smtmplpolx1,a1.20110101.000000,1
smtmplpolx1,a1.20120101.000000,1
smtmplpolx1,a1.20130101.000000,1
smtmplpolx1,a1.20140101.000000,1
smtmplpolx1,a1.20150101.000000,1
smtmplpolx1,a1.20160101.000000,1
smtmplpolx1,a1.20170101.000000,1
smtmplpolx1,a1.20170117.000000,1
smtmplpolx1,a1.20180114.000000,1
smtmwrlosx1,a1,1
smtmwrlosx1,a1.20100713.000001,1
smtmwrlosx1,a1.20110101.000000,1
smtmwrlosx1,a1.20120101.000000,1
smtmwrlosx1,a1.20130101.000001,1
smtmwrlosx1,a1.20140101.000001,1
smtmwrlosx1,a1.20150101.000001,1
smtmwrlosx1,a1.20160112.000001,1
smtmwrlosx1,a1.20170101.000001,1
smtmwrlosx1,a1.20170118.000000,1
smtmwrlosx1,a1.20180515.000000,1
smtpossx1,c1.20100915.193700,1
smtpossx1,c1.20110101.000100,1
smtpossx1,c1.20120101.000100,1
smtpossx1,c1.20130101.000100,1
smtpossx1,c1.20140101.000100,1
smtpossx1,c1.20150101.000100,1
smtpossx1,c1.20160101.000100,1
smtpossx1,c1.20170101.000100,1
smtpossx1,c1.20170117.000100,1
smtpossx1,c1.20180108.000100,1
smtsodarx1,a1.20100603.000000,1
smtsodarx1,a1.20110101.000000,1
smtsodarx1,a1.20120101.000000,1
smtsodarx1,a1.20130101.000000,1
smtsodarx1,a1.20140101.000000,1
smtsodarx1,a1.20150101.000000,1
smtsodarx1,a1.20160101.000000,1
smtsodarx1,a1.20170101.000000,1
smtsodarx1,a1.20170117.000000,1
smtsodarx1,a1.20180130.000000,1
smtsondewnpnx1,b1.20100525.233700,1
smtsondewnpnx1,b1.20110101.111900,1
smtsondewnpnx1,b1.20120101.132000,1
smtsondewnpnx1,b1.20130101.111500,1
smtsondewnpnx1,b1.20140101.111700,1
smtsondewnpnx1,b1.20150101.111400,1
smtsondewnpnx1,b1.20160101.111900,1
smtsondewnpnx1,b1.20170101.112140,1
smtsondewnpnx1,b1.20170116.111707,1
smtsondewnpnx1,b1.20180708.111739,1
smtvceil25kx1,b1.20100704.000015,1
smtvceil25kx1,b1.20110503.000008,1
smtvceil25kx1,b1.20120824.000012,1
smtvceil25kx1,b1.20130816.000012,1
smtvceil25kx1,b1.20140627.000012,1
smtvceil25kx1,b1.20150610.000012,1
smtvceil25kx1,b1.20161207.000017,1
smtvceil25kx1,b1.20170115.000012,1
smtvceil25kx1,b1.20170117.000012,1
sn10522,49m.txt,1
sn10523,240m.txt,1
sn10524,604m.txt,1
sn10525,67m.txt,1
sn10527,213m,1
sn10527,213m.txt,1
sn10528,266m,1
sn10528,266m.txt,1
sn10529,65m.txt,1
sn11187,export.txt,1
sn11292,63m.prn,1
sn11765,dat,1
sn12921,217m.txt,1
sn12923,133m.txt,1
sn12924,236m.txt,1
sn12925,628m.txt,1
sn12926,135m,1
sn12926,135m.txt,1
sn12927,268m.txt,1
sn12928,614m,1
sn12928,614m.txt,1
sn12929,138m,1
sn12929,138m.txt,1
sn12960,107m,1
sn12960,107m.txt,1
sn19033,export.txt,1
sn19035,69m.prn,1
sn19063,243m.prn,1
sn19143,export.txt,1
sn22021,export.txt,1
sn22119,export.txt,1
sn2355,txt,1
sn2357,txt,1
sn2362,txt,1
sn2365,txt,1
sn2371,txt,1
sn2373,txt,1
sn2378,txt,1
sn2379,txt,1
sn2381,txt,1
sn2418,txt,1
sn2420,txt,1
sn2421,txt,1
sn2422,txt,1
sn2423,txt,1
sn2425,txt,1
sn2426,txt,1
sn2427,txt,1
sn2428,txt,1
sn2429,txt,1
sn2430,txt,1
sn2432,txt,1
sn2433,txt,1
sn2434,txt,1
sn2436,txt,1
sn3380,31m.txt,1
sn3441,44m.txt,1
sn6158,41m,1
sn6158,41m.txt,1
sn6278,68m.txt,1
sn6279,43m.txt,1
sn6280,53m.txt,1
sn6282,38m.txt,1
sn6284,188m,1
sn6284,188m.txt,1
sn6309,30m.txt,1
snmr,study,1
snow,database,1
snow,height,1
snow,isotopes.csv,1
snow,manual.csv,1
snow,sea,1
snow,survey.csv,1
snowdata,calon,1
snowdepth,2011,1
snowdepth,2018,1
snowfence,soil,1
snowfences,oa3,1
snowonseaice.csv,sumup,1
snowpack,no.txt,1
snowpack,nox.txt,1
snowpack,o3,1
snowpits,2018,1
snowremvoalmethod,cipehr,1
soil,2015,1
soil,archive.txt,1
soil,characteristics.csv,1
soil,coordinates,1
soil,core,1
soil,data,1
soil,mois,1
soil,moisture.csv,1
soil,nutrient,1
soil,nutrients,1
soil,organic,1
soil,permafrost.csv,1
soil,physical.csv,1
soil,site,1
soil,temp,1
soil,type,1
soil,water,1
soil.csv,14c,1
soilnitrogen,alaska,1
soilnitrogen2016,alaska.csv,1
soilnutrients,csv,1
soilrespiration,2016,1
soils,master.csv,1
soils,siberia,1
soils.csv,duck,1
soils.csv,environmental,1
soils.csv,myco,1
soilsdata.csv,arcsees,1
soilsdesc.csv,arcsees,1
soiltemp,siberia,1
sol,2018,1
sol,2019,1
sol,moist,1
sol,thaw,1
solid,fraction,1
solubles.csv,icecore,1
solubles.csv,nuus2015,1
solutes.csv,metabolites.csv,1
solution,data.csv,1
som.csv,exburn,1
southdome,compaction,1
southdome,rho,1
southdome,slwc,1
southdome,surface.nc,1
southsli,pred,1
spatial,arc.csv,1
spatial,characteristics.csv,1
spatial,survey,1
spc14,ethane.txt,1
spc14,ethaneacetylene,1
species,codes.csv,1
species,counts.csv,1
species,effort.csv,1
species,macrofaunal,1
species.csv,asdn,1
specific,leaf,1
specs.csv,observed,1
spectra,barrow,1
spots.zip,campsite,1
spots.zip,dimple,1
spots.zip,e1,1
spots.zip,e2,1
spots.zip,e4,1
spots.zip,e5,1
spots.zip,e6,1
spots.zip,fog1,1
spots.zip,fog2,1
spots.zip,fog3,1
spots.zip,fog4,1
spots.zip,fog5,1
spots.zip,golden,1
spots.zip,gp8,1
spots.zip,greencabin,1
spots.zip,gth101,1
spots.zip,gth110,1
spots.zip,gth153,1
spots.zip,gth155,1
spots.zip,gth156,1
spots.zip,gth157,1
spots.zip,gth158,1
spots.zip,gth39,1
spots.zip,gth58,1
spots.zip,gth59,1
spots.zip,gth60,1
spots.zip,gth61,1
spots.zip,gth62,1
spots.zip,gth85,1
spots.zip,gth86,1
spots.zip,gth88,1
spots.zip,gth90,1
spots.zip,gth91,1
spots.zip,gth98,1
spots.zip,horn,1
spots.zip,island,1
spots.zip,lower,1
spots.zip,luna,1
spots.zip,n1,1
spots.zip,n2,1
spots.zip,ne14,1
spots.zip,perched,1
spots.zip,s3,1
spots.zip,s6,1
spots.zip,toolik,1
spots.zip,upper,1
spots.zip,wolverine,1
spots.zip,zev,1
spruce,2015,1
sr,ca.csv,1
ss,plotdata.csv,1
ss,seedlingdata.csv,1
ss,sitedata.csv,1
ss.csv,strainrate,1
ss1,csv,1
ss2,csv,1
ss3,csv,1
ss4,csv,1
sse,001,1
st.csv,strainrate,1
st1,csv,1
st11,temp,1
st3,temp.csv,1
st7,temp,1
st8,temp,1
stable,water,1
staff.csv,asdn,1
stand,location.csv,1
stanresults.csv,floatplanedata4,1
star,oddi,1
staroddi,tempcond,1
static,fluxes.txt,1
station,data.csv,1
station,positions.csv,1
station,tippingbucket,1
statistics,transects.csv,1
statistics,transects.xlsx,1
stats.txt,daugaardjensen,1
stats.txt,inclinometry620,1
stem,water,1
stemht.csv,2016,1
sterols.csv,lakee5,1
stnd1,csv,1
stnd2,csv,1
stninfo,dbo.csv,1
stomatal,conductance.csv,1
strainrate,2006,1
strainrate,2010,1
stream,channel,1
stress.csv,shrub,1
sts,2016,1
study,sites.kml,1
subice,chukchisea,1
subice,hly1401,1
subplot,mossdimensions.csv,1
success.csv,vulnerability,1
sum,methane,1
sum,voc,1
summary2017,data.csv,1
summary2017,metadata.csv,1
summary2018,data.csv,1
summary2018,metadata.csv,1
summer2014,2015,1
summer2014,2016,1
summit,compaction,1
summit,daily,1
summit,rho,1
summit,slwc,1
summit,surface,1
summit,surface.nc,1
summit,vapor,1
summit2013,firn,1
summitbid,database,1
summitsnowdensity,arcticdatacenter.csv,1
summitsnowgrains,arcticdatacenter.csv,1
summitsnowtemperature,arcticdatacenter.csv,1
sumup,10m,1
sumup,accumulation,1
sumup,density,1
suna,2015,1
suna,2018,1
suna,stations.csv,1
super,2012,1
super,2013,1
super,2014,1
super,2017,1
surf.tif,al,1
surface,elevation,1
surface,temperature.csv,1
surface,water,1
surface,water.csv,1
surface.nc,dye,1
surface.nc,saddle,1
surface.nc,southdome,1
surface.nc,summit,1
surface.nc,tunu,1
survey,2018,1
survey,elson,1
survey,ibp,1
survey.csv,asdn,1
surveys.csv,gpr,1
surveys.csv,utqiagvik,1
susceptibility,chironomidae,1
susceptibility.csv,lakee5,1
susceptibility.csv,lakefog2,1
susceptibility.csv,tooliklake,1
susceptibility.csv,uppercapsulelake,1
susp,sed,1
sv1,2016,1
svalbard,reindeer,1
sw1,ozone.csv,1
sw2,ozone.csv,1
sw4,ozone.csv,1
sw5,ozone.csv,1
sw6,ozone.csv,1
sw7,ozone.csv,1
sw8,ozone.csv,1
swamp,area.zip,1
swamp,contours.zip,1
swamp,deep,1
swamp,hypsography.csv,1
swamp,perimeter.zip,1
swamp,sonar,1
swe,ablation,1
swe,data,1
swe,imnavait,1
swe,watershed,1
swgreenland.csv,tables,1
swk,010,1
swk,011,1
swk,012,1
swk,013,1
swk,017,1
swl,0017,1
swl,0018,1
swl,0020,1
swl,0026,1
swl,0028,1
swl,0029,1
swl,0030,1
swl,0031,1
swl,0032,1
swl,0033,1
swl,0034,1
swl,0035,1
swl,0036,1
swl,0037,1
swl,2018,1
swl,2019,1
swl15,bottle,1
swl16,bottle,1
swl2012,species,1
swl2013,species,1
swl2014,species,1
swl2015,sediment,1
swl2015,species,1
swl2016,mooregrebmeiervagle.csv,1
swt,forr.csv,1
synthetic,data.csv,1
t1,braun,1
t1,summary,1
t1percov,canopy.csv,1
t1percov,understory.csv,1
t1stemht.csv,2016,1
t2,2000,1
t2,2010,1
t2,braun,1
t2,summary,1
t2percov,canopy.csv,1
t2percov,understory.csv,1
t2stemht.csv,2016,1
t3,releve,1
t3,t4,1
t3,t4boreholedata.csv,1
t3,t4boreholedata.xlsx,1
t3percov,canopy.csv,1
t3percov,understory.csv,1
t4,oc,1
t4,ptframe,1
t4,releve,1
t4boreholedata.csv,arcsees,1
t4boreholedata.xlsx,arcsees,1
t5,envirodata.csv,1
t5,gravmoistcontent.csv,1
t5,gravmoistcontsoils.csv,1
t5,releve,1
t5,soilsdata.csv,1
t5,soilsdesc.csv,1
t5,thicknssfroznlayr.csv,1
table,2,1
table.txt,ak,1
table2,csv,1
table4,csv,1
table5,1,1
table5,2,1
table6,1,1
table6,2,1
tables,baffin,1
tac.csv,wx1,1
tac.csv,wx2,1
tag,detection,1
taiga.txt,sat,1
taku,glacier,1
tas,main,1
tas,s1,1
tas,s2,1
tas,s3,1
tas,s4,1
taylor2017,csv,1
tbl3.10,t3,1
tbl3.11,t3,1
tbl3.12,t3,1
tbl3.13,gravmoistcontsr,1
tbl3.1a,t3,1
tbl3.1b,t4,1
tbl3.2a,t3,1
tbl3.2b,t4,1
tbl3.2c,t5,1
tbl3.3,t3,1
tbl3.4a,t3,1
tbl3.4b,t4,1
tbl3.4c,t5,1
tbl3.5,t3,1
tbl3.6,t3,1
tbl3.7,allcoordinates.csv,1
tbl3.8,temploggerdata.csv,1
tbl3.9,boreholeicewedge.csv,1
tc,concentrations,1
tcm,2018,1
tcm,current,1
tcm,data,1
tcm,temp,1
tcm,temperature,1
td,2015,1
td,2017,1
td,2018,1
tdr,ka,1
tem.csv,aliss,1
tem.csv,dtlb,1
temp,2013,1
temp,2017,1
temp,datecut.csv,1
temp,loggerdata.csv,1
temp,loggerdata.xlsx,1
temp,transect.csv,1
temp,transect.xlsx,1
temp.csv,2015,1
temp.csv,bes,1
temp.csv,ivo,1
temp.csv,l280,1
temp.csv,l56,1
temp.csv,nh2,1
temp.csv,peters,1
temperature,2015,1
temperature,2016,1
temperature,2018,1
temperature,data,1
temperature,ground,1
temperature,salinity,1
temperature,siteinfo.csv,1
temperature,soil,1
temperature,vegetation,1
temperature.csv,ja,1
temperature.csv,tooliklakeprecipitationisotopes.csv,1
templogger,location.csv,1
temploggerdata.csv,arcsees,1
temps,vegplots.csv,1
temps,vegplots.xlsx,1
tephra,scass,1
terrace,biomass.csv,1
terrace,cnbiomass.csv,1
terrace,t1stemht.csv,1
terrace,t2stemht.csv,1
terrace,t3stemht.csv,1
tes,001,1
tes,005,1
tes,006,1
teshekpuk,lake,1
tfs1011,o3,1
tfs1415,o3,1
tfs1616,o3,1
tfs2011,gem,1
tfs2011,snowdepth,1
tfw,ptrefugio50cm1,1
tfw,sancruz50cm1,1
thaw,kling,1
thaw,slump.csv,1
thaw.csv,drp,1
thawdepth,eager,1
thawdepth,siberia,1
thawdepth.csv,arcsees,1
therm.csv,summit,1
thermistor,783,1
thermistor,784,1
thermistor,785,1
thermistor,786,1
thermistor,787,1
thermistor,788,1
thermistor,789,1
thermistor,790,1
thermistor,791,1
thermistor,792,1
thermistor,793,1
thermistor,794,1
thermistor,795,1
thermistor,796,1
thermistor,797,1
thermistor,798,1
thermistor,799,1
thermistor,800,1
thermistor,801,1
thermistor,802,1
thetao,historical,1
thickness,shallow,1
thickness.txt,impedance,1
thicknssfroznlayr.csv,arcsees,1
thru20100305,ict,1
thule,ecosystem,1
thule,plot,1
thule2017,aws.dat,1
thule2017,tilt124,1
thule2017,tilt125,1
thule2017,tilt126,1
thuleafb,ppt,1
tidbitdepths.txt,tidbitwatertemperature,1
tidbitwatertemperature,2009,1
tif,al,1
tif,atqasuk,1
tif,camden,1
tif,fac10,1
tif,imnavait,1
tif,pdd,1
tif,ptrefugio50cm1,1
tif,sancruz50cm1,1
tif,surf.tif,1
tif,toolik,1
tif,utqiagvik,1
tif.aux.xml,ptrefugio50cm1,1
tif.aux.xml,zport,1
tif.ovr,arenacove,1
tif.ovr,south,1
tiller,2016,1
tilt124,txt,1
tilt125,txt,1
tilt126,txt,1
time,16b,1
time,16b.dta,1
time.csv,imnavait,1
time.txt,data0214,1
time.txt,solid,1
tippingbucket,2019,1
togiakdebitage.csv,coredataarcgis.csv,1
togiakradiocarbon.csv,togiakdebitage.csv,1
toolik,dry,1
toolik,met.csv,1
total,accumulation.csv,1
totals.csv,p23,1
totals.csv,pc04,1
tr1,fl003,1
tr1,fl007,1
tr1,fl009,1
tr1,fl015,1
tr1,fl016,1
tr2,fl004,1
tr2,fl005,1
tr2,fl011,1
tr2,fl012,1
tr2,fl017,1
tr3,fl006,1
trace,icpms.csv,1
tracer,concentrations,1
transcriptome,gene,1
transcriptome,sequence,1
transect,snow,1
transect.csv,arcsees,1
transect.xlsx,arcsees,1
transects.csv,arcsees,1
transects.xlsx,arcsees,1
transpiration.csv,arctic,1
transplant,garden,1
transplant,litter,1
transport,boat,1
transport,road,1
trap.csv,asdn,1
tree,biomas,1
tree,cores,1
tree,density,1
tree,growth,1
tree,ring,1
tree,survey,1
treeline,snowfence,1
trees,2019,1
trees,energy,1
tritium.csv,fa,1
tsp,roster,1
tundra,energy,1
tundra,flux.csv,1
tunu13,database,1
tussock,ndvi,1
tussock,quantum,1
tussock.csv,plfa,1
tutakoke,biomass.csv,1
tutakoke,ch4,1
tutakoke,co2,1
tutakoke,lysimeter.csv,1
tutakoke,nmin.csv,1
tutakoke,poopplots.csv,1
tutakoke,resin.csv,1
tutakoke,rootbiomass.csv,1
tutakoke,stemht.csv,1
twlv.dat,etip.dat,1
txt,22n4,1
txt,25n1,1
txt,28n4,1
txt,33n1,1
txt,37n4,1
txt,38s3,1
txt,41n1,1
txt,dalton,1
txt,decagon,1
txt,dwnstrsporadicdischarge,1
txt,foxx,1
txt,gull,1
txt,h94,1
txt,h95,1
txt,hare,1
txt,jarviscreekdwnstrdischarge2014,1
txt,jarviscreekdwnstrdischarge2015,1
txt,jarviscreekdwnstrdischarge2016,1
